,date,open,high,low,close
1629,2011-12-16,2339.98,2390.38,2332.14,2390.13
1630,2011-12-19,2370.42,2387.89,2321.66,2384.41
1631,2011-12-20,2376.71,2412.57,2373.86,2377.07
1632,2011-12-21,2397.27,2404.77,2337.69,2339.11
1633,2011-12-22,2325.27,2358.47,2294.61,2341.33
1634,2011-12-23,2337.38,2382.71,2331.96,2359.16
1635,2011-12-26,2345.55,2369.82,2334.79,2335.7
1636,2011-12-27,2332.83,2346.38,2302.41,2305.03
1637,2011-12-28,2295.87,2309.65,2267.11,2307.93
1638,2011-12-29,2297.29,2323.49,2293.87,2311.36
1639,2011-12-30,2318.67,2349.03,2318.67,2345.74
1640,2012-01-04,2361.5,2365.99,2298.3,2298.75
1641,2012-01-05,2290.78,2316.66,2272.15,2276.39
1642,2012-01-06,2274.35,2291.89,2254.57,2290.6
1643,2012-01-09,2291.18,2368.89,2271.72,2368.57
1644,2012-01-10,2365.77,2449.96,2361.28,2447.35
1645,2012-01-11,2444.76,2453.15,2423.32,2435.61
1646,2012-01-12,2426.82,2464.38,2423.32,2435.22
1647,2012-01-13,2438.41,2445.79,2374.54,2394.33
1648,2012-01-16,2376.95,2394.5,2345.63,2345.65
1649,2012-01-17,2347.57,2462.43,2329.25,2460.6
1650,2012-01-18,2464.92,2485.5,2414.53,2422.19
1651,2012-01-19,2423.86,2480.21,2414.99,2468.35
1652,2012-01-20,2476.73,2510.34,2462.59,2504.09
1653,2012-01-30,2508.88,2508.88,2460.4,2460.72
1654,2012-01-31,2462.34,2472.84,2447.77,2464.26
1655,2012-02-01,2458.23,2481.66,2423.45,2428.99
1656,2012-02-02,2437.47,2486.24,2429.71,2486.24
1657,2012-02-03,2478.34,2514.65,2470.28,2506.09
1658,2012-02-06,2511.17,2520.76,2488.71,2504.32
1659,2012-02-07,2489.03,2489.03,2441.7,2457.95
1660,2012-02-08,2456.42,2534.16,2451,2528.24
1661,2012-02-09,2525.59,2546.02,2513.13,2529.23
1662,2012-02-10,2521.68,2560.03,2521.16,2533.62
1663,2012-02-13,2504.41,2553.45,2496.3,2531.98
1664,2012-02-14,2528.97,2533.26,2506.54,2522.11
1665,2012-02-15,2515.83,2562.07,2511.29,2549.61
1666,2012-02-16,2544.64,2559.34,2519.04,2536.07
1667,2012-02-17,2551.81,2558.34,2522.86,2537.09
1668,2012-02-20,2571.91,2574.75,2539.9,2540.71
1669,2012-02-21,2544.83,2562.91,2520.79,2562.45
1670,2012-02-22,2564.31,2598.86,2560.34,2597.48
1671,2012-02-23,2595.78,2614.54,2590.52,2606.26
1672,2012-02-24,2607.34,2648.02,2602.78,2648.02
1673,2012-02-27,2658.12,2693.84,2656.57,2656.57
1674,2012-02-28,2652.34,2671.83,2641.46,2662.46
1675,2012-02-29,2655.86,2666.65,2631.78,2634.14
1676,2012-03-01,2622.74,2647.78,2621.86,2633.34
1677,2012-03-02,2637.96,2679.93,2637.96,2679.93
1678,2012-03-05,2687.74,2694.61,2660.96,2662.7
1679,2012-03-06,2654.8,2657.96,2615.6,2621.05
1680,2012-03-07,2596.48,2628.58,2594.13,2603
1681,2012-03-08,2612.4,2645.95,2612.4,2635.79
1682,2012-03-09,2644.1,2664.41,2631.41,2664.3
1683,2012-03-12,2663.24,2666.43,2636.42,2654.4
1684,2012-03-13,2653.68,2681.33,2649.17,2681.07
1685,2012-03-14,2694.48,2705.75,2595.34,2605.11
1686,2012-03-15,2602.66,2618.25,2575.44,2585.55
1687,2012-03-16,2591.8,2624.32,2577.25,2623.52
1688,2012-03-19,2617.66,2631.04,2598.63,2630.01
1689,2012-03-20,2622.66,2622.66,2584.02,2584.45
1690,2012-03-21,2597.38,2613.27,2569.07,2587.79
1691,2012-03-22,2586.94,2599.24,2570.45,2583.75
1692,2012-03-23,2575.33,2578.82,2544.52,2552.94
1693,2012-03-26,2551.43,2562.93,2540.7,2555.44
1694,2012-03-27,2565.55,2571.9,2544.37,2547.14
1695,2012-03-28,2538.46,2540.42,2471.03,2474.9
1696,2012-03-29,2463.69,2476.48,2429.73,2443.12
1697,2012-03-30,2447.94,2461.98,2438.49,2454.9
1698,2012-04-05,2449.21,2517.39,2441.27,2512.83
1699,2012-04-06,2509.45,2525.53,2502.7,2519.83
1700,2012-04-09,2510.53,2518.38,2491.59,2495.15
1701,2012-04-10,2490.28,2519.81,2459.35,2519.79
1702,2012-04-11,2494.52,2541.13,2489.32,2520.04
1703,2012-04-12,2522.83,2570.84,2516.57,2570.44
1704,2012-04-13,2575.05,2593.79,2570.03,2580.45
1705,2012-04-16,2564.23,2586.2,2559.78,2574.04
1706,2012-04-17,2572.36,2578.76,2541.53,2541.88
1707,2012-04-18,2550.91,2602.11,2546,2599.91
1708,2012-04-19,2598.33,2606.86,2585.3,2596.06
1709,2012-04-20,2591.51,2627.38,2589.35,2626.84
1710,2012-04-23,2624.75,2632.09,2599.11,2606.04
1711,2012-04-24,2594.8,2640.29,2559.46,2604.87
1712,2012-04-25,2598.23,2631.44,2593.33,2625.99
1713,2012-04-26,2632.72,2643.77,2617.09,2631.49
1714,2012-04-27,2630.55,2637.92,2623.6,2626.16
1715,2012-05-02,2660.67,2697.95,2643.53,2683.49
1716,2012-05-03,2679.52,2693.88,2675.81,2691.52
1717,2012-05-04,2689.62,2716.03,2677.14,2715.88
1718,2012-05-07,2699.45,2717.78,2694.32,2717.78
1719,2012-05-08,2717.41,2717.82,2683.56,2709.12
1720,2012-05-09,2685.19,2685.19,2655.32,2657.51
1721,2012-05-10,2657.87,2667.68,2649.38,2657.21
1722,2012-05-11,2652.31,2666.57,2636.52,2636.92
1723,2012-05-14,2653.81,2656.28,2613.35,2615.53
1724,2012-05-15,2597.64,2618.18,2591.6,2617.37
1725,2012-05-16,2610.16,2612.62,2574.08,2574.65
1726,2012-05-17,2577.96,2619.59,2571.2,2613.94
1727,2012-05-18,2595.55,2603.19,2567.3,2573.98
1728,2012-05-21,2572.37,2604.22,2563.97,2587.23
1729,2012-05-22,2598.17,2627.6,2597.6,2627.52
1730,2012-05-23,2621.79,2635.78,2598.29,2616.87
1731,2012-05-24,2613.09,2630.41,2588.21,2595.26
1732,2012-05-25,2595.26,2602.17,2565.65,2573.1
1733,2012-05-28,2562.6,2614.85,2545.34,2614.69
1734,2012-05-29,2615.15,2658.25,2612.56,2650.85
1735,2012-05-30,2646.37,2655.16,2636.52,2642.26
1736,2012-05-31,2623.16,2645.59,2617.23,2632.04
1737,2012-06-01,2633.6,2653.86,2623.29,2633
1738,2012-06-04,2598.73,2608.32,2558.92,2559.03
1739,2012-06-05,2565.19,2573.89,2548.76,2558.84
1740,2012-06-06,2564.23,2573.74,2547.33,2557.4
1741,2012-06-07,2579.43,2584.04,2536.26,2542.18
1742,2012-06-08,2558.84,2559.13,2520.41,2524.33
1743,2012-06-11,2529.6,2565.43,2523.77,2558.26
1744,2012-06-12,2543.76,2553.92,2529.95,2540.18
1745,2012-06-13,2546.79,2581.11,2539.63,2580.64
1746,2012-06-14,2573.33,2584.71,2558.56,2560.42
1747,2012-06-15,2565.19,2580.17,2538.57,2568.05
1748,2012-06-18,2576.63,2593.22,2572.99,2581.21
1749,2012-06-19,2577.36,2577.36,2556.1,2558.62
1750,2012-06-20,2563.64,2570.66,2549.44,2552.61
1751,2012-06-21,2547.05,2547.05,2502.42,2512.19
1752,2012-06-25,2501.16,2501.16,2455.01,2456.52
1753,2012-06-26,2442.56,2465.12,2434.64,2454.92
1754,2012-06-27,2452.67,2470.76,2444.34,2447.2
1755,2012-06-28,2451.66,2459.19,2425.24,2425.73
1756,2012-06-29,2418.86,2462.81,2417.49,2461.61
1757,2012-07-02,2473.54,2473.97,2452.99,2465.24
1758,2012-07-03,2464.85,2490.55,2457.45,2468.72
1759,2012-07-04,2474.53,2481.34,2456,2464.92
1760,2012-07-05,2450.3,2450.3,2420,2430.37
1761,2012-07-06,2435.06,2477.23,2420.36,2472.61
1762,2012-07-09,2455.89,2470.21,2414.95,2416.04
1763,2012-07-10,2411,2426.53,2402.37,2406.71
1764,2012-07-11,2402.18,2427.79,2402.15,2425.57
1765,2012-07-12,2420.04,2460.56,2404.58,2449.18
1766,2012-07-13,2441.01,2467.99,2438.98,2450.63
1767,2012-07-16,2452.59,2452.59,2399.61,2399.73
1768,2012-07-17,2391.9,2421.93,2391.28,2414.2
1769,2012-07-18,2412.06,2420.78,2373.65,2414.33
1770,2012-07-19,2407.44,2444.06,2401.29,2424.32
1771,2012-07-20,2415.71,2423.8,2392.18,2398.46
1772,2012-07-23,2379.89,2379.89,2357.51,2365.43
1773,2012-07-24,2353.22,2392.35,2352.8,2375.99
1774,2012-07-25,2368.38,2381.04,2357.47,2360.08
1775,2012-07-26,2360.13,2374.87,2344.7,2347.49
1776,2012-07-27,2353.94,2364.98,2341.29,2349.11
1777,2012-07-30,2350.78,2367.03,2334,2335.79
1778,2012-07-31,2336.88,2350.07,2329.5,2332.92
1779,2012-08-01,2332.13,2371.12,2331.95,2358.65
1780,2012-08-02,2354.07,2358.56,2325.61,2334.88
1781,2012-08-03,2340.25,2354.16,2329.93,2353.74
1782,2012-08-06,2350.12,2388.36,2348.12,2385.61
1783,2012-08-07,2383.26,2390.78,2379.45,2388.87
1784,2012-08-08,2390.96,2405.18,2382.82,2389.79
1785,2012-08-09,2388.43,2412.14,2378.85,2411.7
1786,2012-08-10,2409.94,2413.42,2395.91,2399.75
1787,2012-08-13,2394.5,2394.5,2350.81,2351.93
1788,2012-08-14,2352.66,2357.85,2324.91,2357.02
1789,2012-08-15,2350.02,2350.02,2330.15,2331.61
1790,2012-08-16,2327.91,2335.4,2317.06,2319.67
1791,2012-08-17,2318.43,2322.89,2295.16,2313.48
1792,2012-08-20,2294.9,2307.41,2279.95,2301.79
1793,2012-08-21,2301.93,2327.38,2296.55,2313.7
1794,2012-08-22,2315.14,2317.37,2285.75,2295.59
1795,2012-08-23,2298.18,2311.65,2285.37,2302.2
1796,2012-08-24,2295.68,2299.3,2274.57,2275.68
1797,2012-08-27,2268.49,2268.49,2228.15,2228.2
1798,2012-08-28,2226.9,2250.6,2222,2238.41
1799,2012-08-29,2230.2,2240.11,2214.43,2214.81
1800,2012-08-30,2204.51,2223.2,2188.72,2211.37
1801,2012-08-31,2205.57,2218.87,2203.12,2204.87
1802,2012-09-03,2201.12,2236.56,2197.71,2228.37
1803,2012-09-04,2231.72,2234.88,2199.51,2204.41
1804,2012-09-05,2199.74,2209.54,2186.96,2199.88
1805,2012-09-06,2204.44,2218.68,2199.86,2217.82
1806,2012-09-07,2233.91,2341.52,2233.91,2317.18
1807,2012-09-10,2320.56,2334.5,2313.57,2326.67
1808,2012-09-11,2316.53,2316.53,2294.82,2311.89
1809,2012-09-12,2325.93,2337.2,2298.3,2320.07
1810,2012-09-13,2316.68,2325.53,2298.37,2298.46
1811,2012-09-14,2324.01,2332.42,2298.83,2315.54
1812,2012-09-17,2312.05,2314.99,2258.18,2258.71
1813,2012-09-18,2249.43,2253.14,2228.04,2235.24
1814,2012-09-19,2237.22,2249.24,2229.49,2246.24
1815,2012-09-20,2236.19,2236.19,2194.22,2195.95
1816,2012-09-21,2190.33,2217.47,2186.53,2199.06
1817,2012-09-24,2183.97,2225.8,2172.88,2215.52
1818,2012-09-25,2209.98,2225.33,2202.38,2210.15
1819,2012-09-26,2208.91,2216.82,2181.08,2184.89
1820,2012-09-27,2186,2266.3,2185.77,2251.72
1821,2012-09-28,2235.06,2297.03,2234.32,2293.11
1822,2012-10-08,2291.96,2305.18,2258.11,2270.05
1823,2012-10-09,2281.75,2327.73,2281.75,2320.16
1824,2012-10-10,2314.59,2325.75,2304.61,2324.12
1825,2012-10-11,2315.9,2321.35,2300.93,2302.53
1826,2012-10-12,2311.28,2332.15,2287.01,2304.53
1827,2012-10-15,2306.01,2307.88,2278.46,2294.86
1828,2012-10-16,2293.24,2315.45,2287.59,2298.16
1829,2012-10-17,2307.36,2312.17,2280.82,2300.8
1830,2012-10-18,2307.49,2341.12,2305.88,2336.08
1831,2012-10-19,2335.1,2342.53,2328.73,2332.47
1832,2012-10-22,2320.47,2347.9,2315.9,2341.59
1833,2012-10-23,2340.89,2344.04,2309.25,2312.08
1834,2012-10-24,2303.4,2321.43,2302.17,2307.78
1835,2012-10-25,2306.73,2322.92,2288.6,2291.24
1836,2012-10-26,2291.31,2293.18,2237.06,2247.91
1837,2012-10-29,2241.8,2248.14,2227.65,2235.85
1838,2012-10-30,2236.32,2257.95,2231.78,2239.88
1839,2012-10-31,2241.43,2256.09,2233.68,2254.82
1840,2012-11-01,2256.61,2305.63,2256.41,2297.88
1841,2012-11-02,2297.9,2309.67,2284.72,2306.77
1842,2012-11-05,2302.74,2318.23,2290.14,2301.88
1843,2012-11-06,2301.98,2304.05,2260.51,2292.21
1844,2012-11-07,2288.76,2300.89,2277.02,2287.5
1845,2012-11-08,2269.58,2275.4,2245.4,2245.41
1846,2012-11-09,2241.76,2252.2,2235.23,2240.92
1847,2012-11-12,2242.96,2254.7,2232.74,2251.85
1848,2012-11-13,2250.84,2250.84,2208.72,2212.44
1849,2012-11-14,2213.09,2225.12,2206,2223.11
1850,2012-11-15,2210.75,2220.99,2193.52,2193.62
1851,2012-11-16,2189.51,2191.61,2162.98,2177.24
1852,2012-11-19,2175.18,2176.49,2149.54,2174.99
1853,2012-11-20,2180.21,2184.33,2163.53,2164.88
1854,2012-11-21,2165.41,2195.46,2151.38,2194.9
1855,2012-11-22,2181.18,2185.58,2169.66,2177.55
1856,2012-11-23,2184.41,2202.47,2179.73,2192.68
1857,2012-11-26,2187.24,2191.36,2172.1,2175.6
1858,2012-11-27,2168.59,2173.46,2150.22,2150.64
1859,2012-11-28,2142.5,2144.8,2126.03,2129.16
1860,2012-11-29,2128.8,2140.88,2114.48,2115.68
1861,2012-11-30,2114.24,2142.86,2109.96,2139.66
1862,2012-12-03,2136.7,2152.61,2108.15,2108.85
1863,2012-12-04,2104.93,2135.66,2102.14,2131.47
1864,2012-12-05,2128.39,2219.09,2126.79,2207.88
1865,2012-12-06,2205.6,2216.98,2191.23,2203.6
1866,2012-12-07,2203.89,2250.53,2198.11,2246.76
1867,2012-12-10,2254.92,2276.28,2250.44,2271.05
1868,2012-12-11,2263.21,2274.99,2254.3,2258.5
1869,2012-12-12,2257.73,2273.21,2247.95,2267.77
1870,2012-12-13,2260.6,2266.72,2242.56,2242.64
1871,2012-12-14,2245.64,2357.11,2245.64,2355.86
1872,2012-12-17,2359.2,2380,2358.66,2366.7
1873,2012-12-18,2361.09,2398.63,2347.08,2368.12
1874,2012-12-19,2362.8,2387.14,2358.03,2371.11
1875,2012-12-20,2361.32,2391.92,2346.55,2384.82
1876,2012-12-21,2386.38,2414.22,2365.03,2372
1877,2012-12-24,2368.01,2396.73,2367.04,2381.22
1878,2012-12-25,2373.88,2459.3,2365.41,2448.4
1879,2012-12-26,2445.99,2458.01,2441.64,2457.62
1880,2012-12-27,2464.78,2479.79,2443.68,2444.59
1881,2012-12-28,2448.08,2481.59,2444.38,2480.05
1882,2012-12-31,2485.56,2522.95,2485.56,2522.95
1883,2013-01-04,2551.81,2558.53,2498.89,2524.41
1884,2013-01-07,2518.05,2545.97,2511.6,2535.99
1885,2013-01-08,2534.65,2540.51,2502.49,2525.33
1886,2013-01-09,2518.1,2534.24,2504.3,2526.13
1887,2013-01-10,2525.59,2553.35,2513.73,2530.57
1888,2013-01-11,2533.5,2539.79,2473.7,2483.23
1889,2013-01-14,2474.18,2583.62,2474,2577.73
1890,2013-01-15,2579.13,2605.41,2576.92,2595.86
1891,2013-01-16,2591.36,2600.09,2540.52,2577.09
1892,2013-01-17,2570.71,2575.06,2539.67,2552.76
1893,2013-01-18,2568.69,2607.45,2553.45,2595.44
1894,2013-01-21,2605.65,2611.2,2582.65,2610.9
1895,2013-01-22,2610.39,2620.02,2578.18,2596.9
1896,2013-01-23,2588.2,2611.41,2576.36,2607.46
1897,2013-01-24,2606.43,2663.4,2564.21,2582.75
1898,2013-01-25,2580.88,2591.51,2567.11,2571.67
1899,2013-01-28,2577.27,2651.97,2577.27,2651.86
1900,2013-01-29,2655.38,2685.53,2646.15,2675.87
1901,2013-01-30,2678.43,2689.68,2662.06,2688.71
1902,2013-01-31,2690.95,2696.88,2671.33,2686.88
1903,2013-02-01,2677.19,2744.32,2671.27,2743.32
1904,2013-02-04,2753.69,2768.5,2731.08,2748.03
1905,2013-02-05,2727.93,2779.95,2725.36,2771.68
1906,2013-02-06,2771.91,2787.46,2765.74,2775.84
1907,2013-02-07,2771.53,2775.97,2722.87,2759.87
1908,2013-02-08,2755.65,2791.3,2747.95,2771.73
1909,2013-02-18,2784.06,2787.74,2731.51,2737.47
1910,2013-02-19,2735.04,2740.74,2674.34,2685.61
1911,2013-02-20,2686.09,2703.1,2665.23,2702.64
1912,2013-02-21,2675.74,2675.74,2584.76,2610.55
1913,2013-02-22,2607.65,2618.48,2591.15,2596.6
1914,2013-02-25,2607.15,2628.7,2590.79,2604.96
1915,2013-02-26,2587.38,2631.09,2564.67,2567.59
1916,2013-02-27,2576.05,2615.25,2569.38,2594.68
1917,2013-02-28,2611.94,2673.71,2594,2673.33
1918,2013-03-01,2671.84,2680.85,2627,2668.84
1919,2013-03-04,2619.42,2619.57,2528.69,2545.72
1920,2013-03-05,2547.89,2623.17,2541.77,2622.81
1921,2013-03-06,2634.87,2658.14,2620.43,2650.2
1922,2013-03-07,2639.78,2658.97,2592.87,2619.48
1923,2013-03-08,2622.68,2632.62,2601.96,2606.93
1924,2013-03-11,2600.28,2611.65,2574.17,2592.37
1925,2013-03-12,2590.39,2619.51,2530.25,2555.61
1926,2013-03-13,2551.73,2556.77,2515.06,2527.49
1927,2013-03-14,2517.75,2546.7,2514.46,2534.27
1928,2013-03-15,2533.72,2600.09,2504.46,2539.87
1929,2013-03-18,2526.08,2544.62,2499.83,2502.49
1930,2013-03-19,2507.4,2532.07,2491.85,2525.1
1931,2013-03-20,2526.97,2610.17,2526.83,2610.17
1932,2013-03-21,2611.58,2626.54,2598.51,2614.99
1933,2013-03-22,2612.26,2625.53,2603.34,2618.31
1934,2013-03-25,2628.41,2641.61,2607.61,2613.1
1935,2013-03-26,2601.96,2607.36,2554.97,2575.05
1936,2013-03-27,2575.73,2611.94,2566.34,2583.53
1937,2013-03-28,2535.99,2535.99,2495.08,2499.3
1938,2013-03-29,2502.78,2509.11,2482.49,2495.08
1939,2013-04-01,2486.43,2507.82,2483.73,2493.19
1940,2013-04-02,2495.84,2524.46,2475,2486.39
1941,2013-04-03,2493.88,2507.14,2474.93,2483.55
1942,2013-04-08,2443.24,2473.31,2429.5,2472.3
1943,2013-04-09,2477.29,2505.29,2477.29,2489.43
1944,2013-04-10,2487.98,2495.57,2466.19,2485.31
1945,2013-04-11,2502.5,2508.59,2476.4,2477.88
1946,2013-04-12,2476.32,2489.12,2460.18,2462.11
1947,2013-04-15,2453.97,2461.67,2430.15,2436.82
1948,2013-04-16,2419.51,2461.05,2416.62,2459.59
1949,2013-04-17,2457.88,2465.2,2437.34,2458.47
1950,2013-04-18,2440.71,2478.41,2434.73,2464.85
1951,2013-04-19,2469.95,2542.45,2469.32,2533.83
1952,2013-04-22,2525.11,2539.05,2518.26,2530.67
1953,2013-04-23,2532.2,2532.2,2448.2,2449.47
1954,2013-04-24,2452.78,2511.2,2446.59,2495.58
1955,2013-04-25,2486.86,2505.48,2456.57,2467.88
1956,2013-04-26,2477.72,2488.58,2439.8,2447.31
1957,2013-05-02,2434.6,2453.75,2423.08,2449.64
1958,2013-05-03,2457.54,2521.12,2457.54,2492.91
1959,2013-05-06,2502.98,2533.85,2500.46,2525.98
1960,2013-05-07,2519.36,2539.3,2507.76,2529.94
1961,2013-05-08,2542.27,2562.01,2531.25,2542.8
1962,2013-05-09,2542.37,2543.3,2507.79,2527.79
1963,2013-05-10,2519.52,2546.98,2515.16,2540.84
1964,2013-05-13,2542.41,2547.6,2516.73,2530.77
1965,2013-05-14,2526,2526.15,2479.87,2493.34
1966,2013-05-15,2493.97,2507.43,2491.93,2506.93
1967,2013-05-16,2501.12,2553.06,2487.76,2552.71
1968,2013-05-17,2550.45,2598.71,2547.78,2592.05
1969,2013-05-20,2597.15,2627.62,2590.05,2609.61
1970,2013-05-21,2607.39,2617.4,2594.25,2614.85
1971,2013-05-22,2613.41,2630.07,2603.75,2618.03
1972,2013-05-23,2604.93,2624.08,2579.35,2582.85
1973,2013-05-24,2591.42,2608.35,2572.88,2597.23
1974,2013-05-27,2593.52,2611.97,2589.74,2599.59
1975,2013-05-28,2600.63,2644.36,2585.9,2644.36
1976,2013-05-29,2648.93,2661.23,2640.88,2642.56
1977,2013-05-30,2633.96,2647.44,2623.58,2634.32
1978,2013-05-31,2638.71,2645.56,2604.75,2606.43
1979,2013-06-03,2605.97,2625.94,2596.05,2602.62
1980,2013-06-04,2600.5,2600.5,2556.06,2565.67
1981,2013-06-05,2565.33,2570.03,2545.19,2560.54
1982,2013-06-06,2552.82,2557.68,2525.31,2527.84
1983,2013-06-07,2526.91,2538.89,2475.69,2484.16
1984,2013-06-13,2448.72,2448.72,2375.2,2399.94
1985,2013-06-14,2404.42,2420.36,2396.49,2416.77
1986,2013-06-17,2422.76,2427.53,2394.39,2403.84
1987,2013-06-18,2413.09,2424.2,2393.32,2418.75
1988,2013-06-19,2408.28,2408.28,2366.35,2400.76
1989,2013-06-20,2386.1,2386.1,2320.23,2321.47
1990,2013-06-21,2283.15,2332.84,2269.56,2317.39
1991,2013-06-24,2308.07,2308.07,2164.32,2171.21
1992,2013-06-25,2146.05,2169.21,2023.17,2165.42
1993,2013-06-26,2170.33,2181.02,2131.86,2168.3
1994,2013-06-27,2172.85,2200.21,2153.18,2160.74
1995,2013-06-28,2149.03,2227.46,2139.37,2200.64
1996,2013-07-01,2187.09,2213.97,2166.35,2213.32
1997,2013-07-02,2211.8,2226.11,2191.8,2221.98
1998,2013-07-03,2211.04,2211.04,2169.14,2203.83
1999,2013-07-04,2187.18,2245.91,2176.08,2221.98
2000,2013-07-05,2227.35,2252.03,2225.05,2226.85
2001,2013-07-08,2194.42,2205.21,2162.19,2163.62
2002,2013-07-09,2160.7,2174.79,2149.79,2162.67
2003,2013-07-10,2163.1,2224.14,2157.47,2224.06
2004,2013-07-11,2232.16,2351.22,2232.16,2326.69
2005,2013-07-12,2319.02,2331.99,2274.07,2275.37
2006,2013-07-15,2289.76,2336.04,2274.67,2307.3
2007,2013-07-16,2300.83,2317.85,2281.94,2317.85
2008,2013-07-17,2311.44,2326.93,2281.61,2282.84
2009,2013-07-18,2272.95,2282.44,2241.93,2245.33
2010,2013-07-19,2248.13,2257.92,2188.75,2190.48
2011,2013-07-22,2170.09,2203.06,2159.81,2202.19
2012,2013-07-23,2211.59,2276.74,2206.76,2265.84
2013,2013-07-24,2253.38,2265.58,2217.19,2249.15
2014,2013-07-25,2255.22,2268.84,2227.85,2237.68
2015,2013-07-26,2226.43,2238.42,2209.81,2224.01
2016,2013-07-29,2205.08,2205.08,2169.02,2175.97
2017,2013-07-30,2184.01,2221.59,2162.98,2189.39
2018,2013-07-31,2211.75,2235.38,2187.21,2193.02
2019,2013-08-01,2206,2245.56,2200.63,2245.36
2020,2013-08-02,2263.5,2274.71,2244.25,2247.26
2021,2013-08-05,2249.98,2278.33,2243.22,2278.33
2022,2013-08-06,2270.67,2302.48,2256.72,2293.64
2023,2013-08-07,2292.38,2313.88,2276.86,2280.62
2024,2013-08-08,2277.25,2297.63,2267.07,2276.78
2025,2013-08-09,2288.51,2301.59,2258.33,2286.01
2026,2013-08-12,2296.22,2352.89,2293.18,2352.79
2027,2013-08-13,2352.88,2360.83,2340.73,2359.07
2028,2013-08-14,2362.62,2386.6,2340.83,2349.08
2029,2013-08-15,2348.84,2362.09,2319.78,2321.58
2030,2013-08-16,2314.26,2423.08,2295.02,2304.14
2031,2013-08-19,2286.2,2340.19,2284.08,2331.43
2032,2013-08-20,2325.86,2353.41,2303.67,2312.47
2033,2013-08-21,2320.58,2321.64,2291.05,2308.59
2034,2013-08-22,2302.67,2329.14,2297.02,2303.93
2035,2013-08-23,2314.87,2321.04,2251.92,2286.93
2036,2013-08-26,2294.76,2336.38,2288.5,2335.62
2037,2013-08-27,2332.8,2345.1,2322.46,2340.88
2038,2013-08-28,2326.1,2345.36,2307.04,2328.06
2039,2013-08-29,2338.56,2342.32,2308.15,2318.31
2040,2013-08-30,2315.91,2334.41,2303.61,2313.91
2041,2013-09-02,2319.96,2329.87,2297.45,2320.34
2042,2013-09-03,2326.23,2354.86,2321.3,2354.5
2043,2013-09-04,2352.54,2360.66,2345.44,2350.7
2044,2013-09-05,2350.93,2351.22,2336.75,2341.74
2045,2013-09-06,2336.77,2361.18,2335.93,2357.78
2046,2013-09-09,2374.26,2449.25,2372.69,2440.61
2047,2013-09-10,2446.45,2475.2,2435.83,2474.89
2048,2013-09-11,2483.79,2504.47,2471.62,2482.89
2049,2013-09-12,2480.47,2527.38,2469.72,2507.46
2050,2013-09-13,2502.54,2515.78,2481.45,2488.9
2051,2013-09-16,2501.08,2503.69,2467.13,2478.39
2052,2013-09-17,2480.81,2481.71,2426.46,2427.32
2053,2013-09-18,2426.04,2439.63,2407.24,2432.51
2054,2013-09-23,2441.52,2473.16,2439.99,2472.29
2055,2013-09-24,2470.72,2470.75,2420.08,2443.89
2056,2013-09-25,2440.83,2455.04,2423.28,2429.03
2057,2013-09-26,2422.63,2422.63,2382.53,2384.44
2058,2013-09-27,2382.22,2402.2,2379.86,2394.97
2059,2013-09-30,2406.21,2415.07,2397.22,2409.04
2060,2013-10-08,2406.42,2446.7,2392.57,2441.81
2061,2013-10-09,2432.94,2453.75,2424.77,2453.58
2062,2013-10-10,2455.64,2455.98,2422.02,2429.32
2063,2013-10-11,2442.36,2471.17,2439.63,2468.51
2064,2013-10-14,2472.27,2483.13,2462.55,2472.54
2065,2013-10-15,2475.32,2479.13,2449.42,2467.52
2066,2013-10-16,2459.08,2459.08,2409.72,2421.37
2067,2013-10-17,2432.65,2440.92,2407.78,2413.33
2068,2013-10-18,2415.12,2435.71,2410.6,2426.05
2069,2013-10-21,2431.92,2472.78,2423.56,2471.32
2070,2013-10-22,2470.25,2470.25,2439.86,2445.89
2071,2013-10-23,2451.56,2474.37,2412.48,2418.49
2072,2013-10-24,2412.24,2422.94,2395.47,2400.51
2073,2013-10-25,2400.52,2413.33,2353.99,2368.56
2074,2013-10-28,2372.57,2377.25,2351.86,2365.95
2075,2013-10-29,2369.22,2408.62,2327.9,2372.05
2076,2013-10-30,2371.85,2407.85,2365.51,2407.47
2077,2013-10-31,2398.4,2398.4,2370.23,2373.72
2078,2013-11-01,2373.96,2395,2365.15,2384.96
2079,2013-11-04,2397.21,2404.9,2376.35,2380.45
2080,2013-11-05,2366.88,2385.69,2343.8,2383.77
2081,2013-11-06,2371.32,2383.54,2352.79,2353.57
2082,2013-11-07,2351.87,2356.67,2328.25,2340.55
2083,2013-11-08,2329.08,2342.67,2306.04,2307.95
2084,2013-11-11,2305.94,2325.23,2295,2315.89
2085,2013-11-12,2319.36,2342.53,2316.6,2340
2086,2013-11-13,2325.36,2325.56,2287.55,2288.12
2087,2013-11-14,2291.27,2305.7,2279.01,2304.5
2088,2013-11-15,2306.55,2377.21,2306.55,2350.73
2089,2013-11-18,2367.88,2429.57,2361.04,2428.9
2090,2013-11-19,2427.93,2427.93,2405.08,2412.16
2091,2013-11-20,2428.77,2435.43,2406.42,2424.85
2092,2013-11-21,2412.45,2415.38,2382.88,2409.99
2093,2013-11-22,2415.29,2419,2393.58,2397.96
2094,2013-11-25,2385.78,2418.85,2380.69,2388.63
2095,2013-11-26,2387.83,2399.02,2380.41,2387.42
